,Sentence #,Word,Tag
14001,1162,it,O
14002,1162,for,O
14003,1162,dinner,O
14004,1163,this,O
14005,1163,is,O
14006,1163,the,O
14007,1163,perfect,O
14008,1163,date,O
14009,1163,spot,O
14010,1163,for,O
14011,1163,williamsburg,O
14012,1163,couples,O
14013,1164,the,O
14014,1164,jukebox,I
14015,1164,plays,O
14016,1164,everything,O
14017,1164,from,O
14018,1164,italian,O
14019,1164,opera,O
14020,1164,to,O
14021,1164,the,O
14022,1164,strokes,O
14023,1165,the,O
14024,1165,food,I
14025,1165,is,O
14026,1165,amazing,O
14027,1165,rich,O
14028,1165,pastas,B
14029,1165,and,O
14030,1165,fresh,O
14031,1165,doughy,O
14032,1165,pizza,B
14033,1166,best,O
14034,1166,of,O
14035,1166,all,O
14036,1166,is,O
14037,1166,the,O
14038,1166,warm,O
14039,1166,vibe,B
14040,1166,the,O
14041,1166,owner,B
14042,1166,is,O
14043,1166,super,O
14044,1166,friendly,O
14045,1166,and,O
14046,1166,service,B
14047,1166,is,O
14048,1166,fast,O
14049,1167,if,O
14050,1167,only,O
14051,1167,they,O
14052,1167,delivered,O
14053,1167,theyd,O
14054,1167,make,O
14055,1167,a,O
14056,1167,mint,O
14057,1168,go,O
14058,1168,here,O
14059,1168,for,O
14060,1168,the,O
14061,1168,drinks,B
14062,1169,esp,O
14063,1169,during,O
14064,1169,happy,O
14065,1169,hour,O
14066,1170,enough,O
14067,1170,said,O
14068,1171,the,O
14069,1171,drinks,I
14070,1171,are,O
14071,1171,amazing,O
14072,1171,and,O
14073,1171,half,O
14074,1171,off,O
14075,1171,till,O
14076,1171,8pm,O
14077,1172,ask,O
14078,1172,for,O
14079,1172,usha,B
14080,1172,the,O
14081,1172,nicest,O
14082,1172,bartender,O
14083,1172,in,O
14084,1172,manhattan,O
14085,1173,my,O
14086,1173,fav,O
14087,1173,was,O
14088,1173,the,O
14089,1173,sassy,B
14090,1173,lassi,I
14091,1174,this,O
14092,1174,is,O
14093,1174,an,O
14094,1174,amazing,O
14095,1174,place,O
14096,1174,to,O
14097,1174,try,O
14098,1174,some,O
14099,1174,roti,B
14100,1174,rolls,I
14101,1175,i,O
14102,1175,really,O
14103,1175,recommend,O
14104,1175,the,O
14105,1175,very,O
14106,1175,simple,O
14107,1175,unda,B
14108,1175,egg,I
14109,1175,rolls,I
14110,1176,delicate,O
14111,1176,spices,I
14112,1176,onions,B
14113,1176,eggs,B
14114,1176,and,O
14115,1176,a,O
14116,1176,kickass,O
14117,1176,roti,B
14118,1177,amazing,O
14119,1178,toons,B
14120,1178,has,O
14121,1178,recently,O
14122,1178,been,O
14123,1178,redone,O
14124,1178,so,O
14125,1178,its,O
14126,1178,now,O
14127,1178,a,O
14128,1178,very,O
14129,1178,attractive,O
14130,1178,space,O
14131,1179,the,O
14132,1179,foods,O
14133,1179,as,O
14134,1179,good,O
14135,1179,as,O
14136,1179,ever,O
14137,1180,in,O
14138,1180,an,O
14139,1180,area,O
14140,1180,sadly,O
14141,1180,lacking,O
14142,1180,in,O
14143,1180,decent,O
14144,1180,thai,B
14145,1180,food,I
14146,1180,this,O
14147,1180,is,O
14148,1180,one,O
14149,1180,of,O
14150,1180,the,O
14151,1180,best,O
14152,1180,spots,O
14153,1181,went,O
14154,1181,here,O
14155,1181,last,O
14156,1181,night,O
14157,1181,nice,O
14158,1181,decor,B
14159,1181,good,O
14160,1181,service,B
14161,1181,but,O
14162,1181,the,O
14163,1181,food,B
14164,1181,was,O
14165,1181,surprisingly,O
14166,1181,excellent,O
14167,1182,the,O
14168,1182,portions,I
14169,1182,are,O
14170,1182,huge,O
14171,1182,so,O
14172,1182,it,O
14173,1182,might,O
14174,1182,be,O
14175,1182,good,O
14176,1182,to,O
14177,1182,order,O
14178,1182,three,O
14179,1182,things,O
14180,1182,to,O
14181,1182,split,O
14182,1182,rather,O
14183,1182,than,O
14184,1182,one,O
14185,1182,appetizer,O
14186,1182,and,O
14187,1182,entree,O
14188,1182,per,O
14189,1182,person,O
14190,1182,for,O
14191,1182,two,O
14192,1182,people,O
14193,1183,among,O
14194,1183,all,O
14195,1183,of,O
14196,1183,the,O
14197,1183,new,O
14198,1183,5th,O
14199,1183,avenue,O
14200,1183,restaurants,O
14201,1183,this,O
14202,1183,offers,O
14203,1183,by,O
14204,1183,far,O
14205,1183,one,O
14206,1183,of,O
14207,1183,the,O
14208,1183,best,O
14209,1183,values,O
14210,1183,for,O
14211,1183,your,O
14212,1183,money,O
14213,1184,cant,O
14214,1184,wait,O
14215,1184,to,O
14216,1184,go,O
14217,1184,back,O
14218,1185,best,O
14219,1185,drumsticks,I
14220,1185,over,I
14221,1185,rice,I
14222,1185,and,O
14223,1185,sour,B
14224,1185,spicy,I
14225,1185,soup,I
14226,1185,in,O
14227,1185,town,O
14228,1186,beef,B
14229,1186,noodle,I
14230,1186,soup,I
14231,1186,is,O
14232,1186,good,O
14233,1186,as,O
14234,1186,well,O
14235,1187,the,O
14236,1187,service,I
14237,1187,is,O
14238,1187,good,O
14239,1187,and,O
14240,1187,the,O
14241,1187,resturant,B
14242,1187,is,O
14243,1187,clean,O
14244,1188,best,O
14245,1188,taiwanese,I
14246,1188,food,I
14247,1188,in,O
14248,1188,ny,O
14249,1189,i,O
14250,1189,have,O
14251,1189,been,O
14252,1189,to,O
14253,1189,raos,O
14254,1189,probably,O
14255,1189,15,O
14256,1189,times,O
14257,1189,the,O
14258,1189,past,O
14259,1189,3,O
14260,1189,years,O
14261,1189,and,O
14262,1189,it,O
14263,1189,keeps,O
14264,1189,getting,O
14265,1189,better,O
14266,1190,for,O
14267,1190,those,O
14268,1190,that,O
14269,1190,go,O
14270,1190,once,O
14271,1190,and,O
14272,1190,dont,O
14273,1190,enjoy,O
14274,1190,it,O
14275,1190,all,O
14276,1190,i,O
14277,1190,can,O
14278,1190,say,O
14279,1190,is,O
14280,1190,that,O
14281,1190,they,O
14282,1190,just,O
14283,1190,dont,O
14284,1190,get,O
14285,1190,it,O
14286,1191,raos,O
14287,1191,has,O
14288,1191,the,O
14289,1191,best,O
14290,1191,service,B
14291,1191,and,O
14292,1191,atmosphere,B
14293,1191,in,O
14294,1191,nyc,O
14295,1192,good,O
14296,1192,luck,O
14297,1192,getting,O
14298,1192,a,O
14299,1192,table,O
14300,1193,my,O
14301,1193,roommate,O
14302,1193,and,O
14303,1193,i,O
14304,1193,love,O
14305,1193,this,O
14306,1193,place,B
14307,1194,we,O
14308,1194,recently,O
14309,1194,decided,O
14310,1194,to,O
14311,1194,try,O
14312,1194,this,O
14313,1194,location,O
14314,1194,and,O
14315,1194,to,O
14316,1194,our,O
14317,1194,delight,O
14318,1194,they,O
14319,1194,have,O
14320,1194,outdoor,B
14321,1194,seating,I
14322,1194,perfect,O
14323,1194,since,O
14324,1194,i,B
14325,1194,had,O
14326,1194,my,O
14327,1194,yorkie,O
14328,1194,with,O
14329,1194,me,O
14330,1195,indoor,B
14331,1195,was,O
14332,1195,very,O
14333,1195,cozy,O
14334,1195,and,O
14335,1195,cute,O
14336,1196,the,O
14337,1196,portion,I
14338,1196,sizes,O
14339,1196,here,O
14340,1196,are,O
14341,1196,huge,O
14342,1196,and,O
14343,1196,the,O
14344,1196,sushi,B
14345,1196,is,O
14346,1196,good,O
14347,1197,while,O
14348,1197,its,O
14349,1197,not,O
14350,1197,nobu,O
14351,1197,it,O
14352,1197,sure,O
14353,1197,is,O
14354,1197,a,O
14355,1197,great,O
14356,1197,deal,O
14357,1197,and,O
14358,1197,you,O
14359,1197,definitely,O
14360,1197,will,O
14361,1197,leave,O
14362,1197,feeling,O
14363,1197,satisfied,O
14364,1197,and,O
14365,1197,full,O
14366,1198,staff,B
14367,1198,is,O
14368,1198,very,O
14369,1198,accomodating,O
14370,1199,excellent,O
14371,1199,dumplings,I
14372,1199,served,O
14373,1199,amid,O
14374,1199,clean,O
14375,1199,chic,O
14376,1199,decor,B
14377,1200,i,B
14378,1200,got,O
14379,1200,the,O
14380,1200,10,B
14381,1200,10piece,O
14382,1200,dim,B
14383,1200,sum,I
14384,1200,combo,I
14385,1200,every,O
14386,1200,bite,O
14387,1200,of,O
14388,1200,which,O
14389,1200,was,O
14390,1200,great,O
14391,1201,but,O
14392,1201,1,O
14393,1201,for,O
14394,1201,each,O
14395,1201,small,O
14396,1201,piece,O
14397,1202,not,O
14398,1202,worth,O
14399,1202,it,O
14400,1203,i,O
14401,1203,wont,O
14402,1203,go,O
14403,1203,back,O
14404,1203,unless,O
14405,1203,someone,O
14406,1203,else,O
14407,1203,is,O
14408,1203,footing,O
14409,1203,the,O
14410,1203,bill,O
14411,1204,i,O
14412,1204,came,O
14413,1204,here,O
14414,1204,with,O
14415,1204,my,O
14416,1204,boyfriend,O
14417,1204,for,O
14418,1204,our,O
14419,1204,anniversary,O
14420,1204,because,O
14421,1204,it,O
14422,1204,was,O
14423,1204,highly,O
14424,1204,recommended,O
14425,1204,to,O
14426,1204,him,O
14427,1204,by,O
14428,1204,a,O
14429,1204,friend,O
14430,1205,the,O
14431,1205,decor,I
14432,1205,is,O
14433,1205,very,O
14434,1205,simple,O
14435,1205,but,O
14436,1205,comfortable,O
14437,1206,the,O
14438,1206,food,I
14439,1206,was,O
14440,1206,delicious,O
14441,1206,but,O
14442,1206,do,O
14443,1206,not,O
14444,1206,come,O
14445,1206,here,O
14446,1206,on,O
14447,1206,a,O
14448,1206,empty,O
14449,1206,stomach,O
14450,1207,the,O
14451,1207,portions,I
14452,1207,are,O
14453,1207,small,O
14454,1207,but,O
14455,1207,being,O
14456,1207,that,O
14457,1207,the,O
14458,1207,food,B
14459,1207,was,O
14460,1207,so,O
14461,1207,good,O
14462,1207,makes,O
14463,1207,up,O
14464,1207,for,O
14465,1207,that,O
14466,1208,you,O
14467,1208,must,O
14468,1208,have,O
14469,1208,the,O
14470,1208,crabmeat,B
14471,1208,lasagna,I
14472,1208,which,O
14473,1208,is,O
14474,1208,out,O
14475,1208,of,O
14476,1208,this,O
14477,1208,world,O
14478,1208,and,O
14479,1208,the,O
14480,1208,chocolate,B
14481,1208,bread,I
14482,1208,pudding,I
14483,1208,for,O
14484,1208,dessert,O
14485,1209,the,O
14486,1209,staff,I
14487,1209,there,O
14488,1209,is,O
14489,1209,very,O
14490,1209,attentive,O
14491,1209,and,O
14492,1209,down,O
14493,1209,to,O
14494,1209,earth,O
14495,1210,i,O
14496,1210,loved,O
14497,1210,it,O
14498,1210,and,O
14499,1210,would,O
14500,1210,go,O
14501,1210,again,O
14502,1211,great,O
14503,1211,indian,I
14504,1211,food,I
14505,1211,and,O
14506,1211,the,O
14507,1211,service,B
14508,1211,is,O
14509,1211,incredible,O
14510,1212,the,O
14511,1212,owner,I
14512,1212,truly,O
14513,1212,caters,O
14514,1212,to,O
14515,1212,all,O
14516,1212,your,O
14517,1212,needs,O
14518,1213,when,O
14519,1213,family,O
14520,1213,came,O
14521,1213,in,O
14522,1213,he,O
14523,1213,gave,O
14524,1213,them,O
14525,1213,apps,O
14526,1213,to,O
14527,1213,test,O
14528,1213,their,O
14529,1213,palets,O
14530,1213,and,O
14531,1213,then,O
14532,1213,ordered,O
14533,1213,for,O
14534,1213,them,O
14535,1214,everyone,O
14536,1214,was,O
14537,1214,more,O
14538,1214,then,O
14539,1214,happy,O
14540,1214,with,O
14541,1214,his,O
14542,1214,choices,O
14543,1215,great,O
14544,1215,food,I
14545,1215,and,O
14546,1215,the,O
14547,1215,prices,O
14548,1215,are,O
14549,1215,very,O
14550,1215,reasonable,O
14551,1216,obviously,O
14552,1216,the,O
14553,1216,chinese,O
14554,1216,translation,O
14555,1216,of,O
14556,1216,this,O
14557,1216,place,O
14558,1216,does,O
14559,1216,not,O
14560,1216,mean,O
14561,1216,big,O
14562,1216,wong,O
14563,1216,it,O
14564,1216,actually,O
14565,1216,means,O
14566,1216,great,O
14567,1216,prosperity,O
14568,1217,the,O
14569,1217,food,I
14570,1217,here,O
14571,1217,does,O
14572,1217,a,O
14573,1217,great,O
14574,1217,service,O
14575,1217,to,O
14576,1217,the,O
14577,1217,name,O
14578,1217,cantonese,O
14579,1217,that,O
14580,1217,is,O
14581,1218,i,B
14582,1218,fell,O
14583,1218,in,B
14584,1218,love,O
14585,1218,with,B
14586,1218,the,B
14587,1218,egg,I
14588,1218,noodles,I
14589,1218,in,O
14590,1218,the,O
14591,1218,beef,B
14592,1218,broth,I
14593,1218,with,O
14594,1218,shrimp,B
14595,1218,dumplings,I
14596,1218,and,I
14597,1218,slices,I
14598,1218,of,I
14599,1218,bbq,I
14600,1218,roast,I
14601,1218,pork,I
14602,1219,this,O
14603,1219,dish,I
14604,1219,is,I
14605,1219,my,O
14606,1219,favorite,O
14607,1219,and,O
14608,1219,i,B
14609,1219,always,O
14610,1219,get,O
14611,1219,it,O
14612,1219,when,O
14613,1219,i,O
14614,1219,go,O
14615,1219,there,O
14616,1219,and,O
14617,1219,never,O
14618,1219,get,O
14619,1219,tired,O
14620,1219,of,O
14621,1219,it,O
14622,1220,try,O
14623,1220,the,O
14624,1220,congee,B
14625,1220,and,O
14626,1220,the,O
14627,1220,donut,O
14628,1220,like,O
14629,1220,deep,O
14630,1220,fried,O
14631,1220,dough,O
14632,1220,they,O
14633,1220,call,O
14634,1220,ow,B
14635,1220,ley,I
14636,1220,soh,I
14637,1220,a,O
14638,1220,delicious,O
14639,1220,and,O
14640,1220,sweet,O
14641,1220,tasting,O
14642,1220,bread,O
14643,1221,simply,O
14644,1221,some,O
14645,1221,good,O
14646,1221,tasting,O
14647,1221,chinese,B
14648,1221,food,I
14649,1221,at,O
14650,1221,incredible,O
14651,1221,prices,O
14652,1222,service,B
14653,1222,is,O
14654,1222,not,O
14655,1222,what,O
14656,1222,you,O
14657,1222,are,O
14658,1222,coming,O
14659,1222,here,O
14660,1222,for,O
14661,1223,just,O
14662,1223,make,O
14663,1223,sure,O
14664,1223,my,O
14665,1223,ice,O
14666,1223,water,O
14667,1223,is,O
14668,1223,kept,O
14669,1223,full,O
14670,1223,and,O
14671,1223,my,O
14672,1223,tea,O
14673,1223,kettle,O
14674,1223,filled,O
14675,1223,with,O
14676,1223,piping,O
14677,1223,hot,O
14678,1223,tea,O
14679,1223,and,O
14680,1223,thats,O
14681,1223,all,O
14682,1223,the,O
14683,1223,service,O
14684,1223,i,O
14685,1223,need,O
14686,1224,big,B
14687,1224,wong,I
14688,1224,is,O
14689,1224,a,O
14690,1224,great,O
14691,1224,place,O
14692,1224,to,O
14693,1224,eat,O
14694,1224,and,O
14695,1224,fill,O
14696,1224,your,O
14697,1224,stomach,O
14698,1225,this,O
14699,1225,place,O
14700,1225,we,O
14701,1225,stumbled,O
14702,1225,upon,O
14703,1225,it,O
14704,1225,on,O
14705,1225,labor,O
14706,1225,day,O
14707,1225,weekend,O
14708,1226,whoever,O
14709,1226,the,O
14710,1226,jazz,B
14711,1226,duo,I
14712,1226,was,O
14713,1226,they,O
14714,1226,were,O
14715,1226,on,O
14716,1226,point,O
14717,1227,good,O
14718,1227,music,I
14719,1227,great,O
14720,1227,food,B
14721,1227,speedy,O
14722,1227,service,B
14723,1227,affordable,O
14724,1227,prices,O
14725,1228,even,O
14726,1228,the,B
14727,1228,wine,I
14728,1228,by,I
14729,1228,the,O
14730,1228,glass,B
14731,1228,was,O
14732,1228,good,O
14733,1229,its,O
14734,1229,a,O
14735,1229,little,O
14736,1229,out,O
14737,1229,of,O
14738,1229,the,O
14739,1229,way,O
14740,1229,if,O
14741,1229,you,O
14742,1229,dont,O
14743,1229,live,O
14744,1229,in,O
14745,1229,the,O
14746,1229,neighborhood,O
14747,1229,but,O
14748,1229,definitely,O
14749,1229,worth,O
14750,1229,the,O
14751,1229,trip,O
14752,1229,from,O
14753,1229,wherever,O
14754,1229,you,O
14755,1229,are,O
14756,1230,consistently,O
14757,1230,good,O
14758,1230,japanese,B
14759,1230,tapas,I
14760,1231,same,O
14761,1231,owner,O
14762,1231,as,O
14763,1231,the,O
14764,1231,guy,O
14765,1231,who,O
14766,1231,owns,O
14767,1231,typhoon,O
14768,1231,which,O
14769,1231,is,O
14770,1231,just,O
14771,1231,down,O
14772,1231,the,O
14773,1231,street,O
14774,1231,on,O
14775,1231,st,O
14776,1231,marks,O
14777,1231,and,O
14778,1231,1st,O
14779,1231,ave,O
14780,1232,always,O
14781,1232,good,O
14782,1232,drinks,B
14783,1232,and,O
14784,1232,service,B
14785,1232,is,O
14786,1232,pretty,O
14787,1232,good,O
14788,1233,atmosphere,B
14789,1233,is,O
14790,1233,nice,O
14791,1233,and,O
14792,1233,relaxed,O
14793,1233,too,O
14794,1234,a,B
14795,1234,great,O
14796,1234,place,B
14797,1234,to,O
14798,1234,meet,O
14799,1234,up,O
14800,1234,for,O
14801,1234,some,O
14802,1234,food,O
14803,1234,and,O
14804,1234,drinks,O
14805,1235,yakitori,B
14806,1235,bbq,I
14807,1235,meats,I
14808,1235,is,O
14809,1235,tasty,O
14810,1235,too,O
14811,1236,its,O
14812,1236,also,O
14813,1236,attached,O
14814,1236,to,O
14815,1236,angels,O
14816,1236,share,O
14817,1236,which,O
14818,1236,is,O
14819,1236,a,O
14820,1236,cool,O
14821,1236,more,O
14822,1236,romantic,O
14823,1236,bar,O
14824,1237,just,O
14825,1237,moved,O
14826,1237,to,O
14827,1237,the,O
14828,1237,neighborhood,O
14829,1237,and,O
14830,1237,weve,O
14831,1237,been,O
14832,1237,trying,O
14833,1237,all,O
14834,1237,the,O
14835,1237,west,O
14836,1237,village,O
14837,1237,sushi,O
14838,1237,restaurants,O
14839,1238,if,O
14840,1238,you,O
14841,1238,dont,O
14842,1238,mind,O
14843,1238,presliced,O
14844,1238,low,O
14845,1238,quality,O
14846,1238,fish,B
14847,1238,unfriendly,O
14848,1238,staff,B
14849,1238,and,O
14850,1238,a,B
14851,1238,sushi,B
14852,1238,chef,I
14853,1238,that,O
14854,1238,looks,O
14855,1238,like,O
14856,1238,he,B
14857,1238,is,B
14858,1238,miserable,O
14859,1238,then,O
14860,1238,this,O
14861,1238,is,O
14862,1238,your,O
14863,1238,place,O
14864,1239,price,O
14865,1239,and,O
14866,1239,quality,O
14867,1239,of,O
14868,1239,fish,B
14869,1239,alone,O
14870,1239,will,O
14871,1239,keep,O
14872,1239,us,O
14873,1239,from,O
14874,1239,making,O
14875,1239,a,O
14876,1239,return,O
14877,1239,visit,O
14878,1240,wasnt,O
14879,1240,going,O
14880,1240,to,O
14881,1240,share,O
14882,1240,but,O
14883,1240,i,O
14884,1240,feel,O
14885,1240,obligated,O
14886,1240,while,O
14887,1240,sitting,O
14888,1240,at,O
14889,1240,the,O
14890,1240,sushi,O
14891,1240,bar,O
14892,1240,dining,O
14893,1240,we,O
14894,1240,watched,O
14895,1240,the,O
14896,1240,chef,B
14897,1240,accidentally,O
14898,1240,drop,O
14899,1240,a,O
14900,1240,piece,O
14901,1240,of,O
14902,1240,unagi,O
14903,1240,on,O
14904,1240,the,O
14905,1240,floor,O
14906,1240,and,O
14907,1240,upon,O
14908,1240,retrieving,O
14909,1240,it,O
14910,1240,from,O
14911,1240,the,O
14912,1240,floor,O
14913,1240,proceed,O
14914,1240,to,O
14915,1240,use,O
14916,1240,the,O
14917,1240,piece,O
14918,1240,in,O
14919,1240,the,O
14920,1240,delivery,O
14921,1240,order,O
14922,1240,he,B
14923,1240,was,O
14924,1240,preparing,O
14925,1241,no,O
14926,1241,thanks,O
14927,1242,this,O
14928,1242,place,I
14929,1242,which,O
14930,1242,is,O
14931,1242,only,O
14932,1242,a,B
14933,1242,few,O
14934,1242,months,O
14935,1242,old,O
14936,1242,is,O
14937,1242,perhaps,O
14938,1242,queens,O
14939,1242,biggest,O
14940,1242,secret,O
14941,1243,fabulous,O
14942,1243,decor,I
14943,1243,makes,O
14944,1243,you,O
14945,1243,feel,O
14946,1243,like,O
14947,1243,youre,O
14948,1243,in,O
14949,1243,a,B
14950,1243,trendy,O
14951,1243,manhattan,O
14952,1243,restaurant,O
14953,1243,very,O
14954,1243,very,O
14955,1243,good,O
14956,1243,food,B
14957,1243,cheaplypriced,O
14958,1243,generally,O
14959,1243,friendly,O
14960,1243,staff,B
14961,1243,and,O
14962,1243,if,O
14963,1243,youre,O
14964,1243,a,O
14965,1243,manhattanite,O
14966,1243,or,B
14967,1243,spend,O
14968,1243,most,O
14969,1243,of,O
14970,1243,your,O
14971,1243,time,O
14972,1243,in,O
14973,1243,manhattan,O
14974,1243,rice,B
14975,1243,avenue,B
14976,1243,will,O
14977,1243,make,O
14978,1243,you,O
14979,1243,feel,O
14980,1243,at,O
14981,1243,home,O
14982,1243,very,O
14983,1243,sohovillageupper,O
14984,1243,west,O
14985,1243,side,O
14986,1243,minus,O
14987,1243,the,O
14988,1243,expensive,O
14989,1243,prices,O
14990,1243,and,O
14991,1243,pretentious,O
14992,1243,clientele,O
14993,1243,all,O
14994,1243,on,O
14995,1243,roosevelt,O
14996,1243,avenue,O
14997,1244,we,O
14998,1244,were,O
14999,1244,seated,O
15000,1244,outside,O
15001,1244,and,O
15002,1244,the,O
15003,1244,waiter,B
15004,1244,spilled,O
15005,1244,red,O
15006,1244,wine,O
15007,1244,and,O
15008,1244,hot,O
15009,1244,tea,O
15010,1244,on,O
15011,1244,myself,O
15012,1244,and,O
15013,1244,my,O
15014,1244,date,O
15015,1245,we,O
15016,1245,were,O
15017,1245,then,O
15018,1245,shooed,O
15019,1245,inside,O
15020,1246,one,O
15021,1246,would,O
15022,1246,think,O
15023,1246,wed,O
15024,1246,get,O
15025,1246,an,O
15026,1246,apology,O
15027,1246,or,O
15028,1246,complimentary,O
15029,1246,drinks,O
15030,1246,instead,O
15031,1246,we,O
15032,1246,got,O
15033,1246,a,B
15034,1246,snobby,O
15035,1246,waiter,B
15036,1246,wouldnt,O
15037,1246,even,O
15038,1246,take,O
15039,1246,our,O
15040,1246,order,O
15041,1246,for,O
15042,1246,15,O
15043,1246,minutes,O
15044,1246,and,O
15045,1246,gave,O
15046,1246,us,O
15047,1246,lip,O
15048,1246,when,O
15049,1246,we,O
15050,1246,asked,O
15051,1246,him,O
15052,1246,to,O
15053,1246,do,O
15054,1246,so,O
15055,1247,we,O
15056,1247,left,O
15057,1247,never,O
15058,1247,to,O
15059,1247,return,O
15060,1248,with,O
15061,1248,so,O
15062,1248,many,O
15063,1248,good,O
15064,1248,restaurants,O
15065,1248,on,O
15066,1248,the,O
15067,1248,uws,O
15068,1248,i,B
15069,1248,dont,O
15070,1248,need,O
15071,1248,overpriced,O
15072,1248,food,B
15073,1248,absurdly,O
15074,1248,arrogant,O
15075,1248,waitstaff,O
15076,1248,who,O
15077,1248,dont,O
15078,1248,recognize,O
15079,1248,they,O
15080,1248,work,O
15081,1248,at,O
15082,1248,a,B
15083,1248,glorified,O
15084,1248,diner,O
15085,1248,clumsy,O
15086,1248,service,B
15087,1248,and,O
15088,1248,management,B
15089,1248,that,O
15090,1248,doesnt,O
15091,1248,care,O
15092,1249,i,B
15093,1249,am,O
15094,1249,relatively,O
15095,1249,new,O
15096,1249,to,O
15097,1249,the,O
15098,1249,area,O
15099,1249,and,O
15100,1249,tried,O
15101,1249,pick,O
15102,1249,a,O
15103,1249,bgel,O
15104,1249,on,O
15105,1249,2nd,O
15106,1249,and,O
15107,1249,was,O
15108,1249,disappointed,O
15109,1249,with,O
15110,1249,the,O
15111,1249,service,B
15112,1249,and,O
15113,1249,i,O
15114,1249,thought,O
15115,1249,the,O
15116,1249,food,B
15117,1249,was,O
15118,1249,overated,O
15119,1249,and,O
15120,1249,on,O
15121,1249,the,O
15122,1249,pricey,O
15123,1249,side,O
15124,1250,if,O
15125,1250,you,O
15126,1250,are,O
15127,1250,in,O
15128,1250,the,O
15129,1250,area,O
15130,1250,try,O
15131,1250,the,O
15132,1250,bagel,O
15133,1250,shoppe,O
15134,1250,on,O
15135,1250,74th,O
15136,1250,street,O
15137,1250,which,O
15138,1250,is,O
15139,1250,3,O
15140,1250,blocks,O
15141,1250,away,O
15142,1250,on,O
15143,1250,2nd,O
15144,1250,ave,O
15145,1251,great,O
15146,1251,bagels,O
15147,1251,spreads,O
15148,1251,and,O
15149,1251,a,O
15150,1251,good,O
15151,1251,place,O
15152,1251,to,O
15153,1251,hang,O
15154,1251,out,O
15155,1251,in,O
15156,1252,you,O
15157,1252,fellas,O
15158,1252,above,O
15159,1252,says,O
15160,1252,its,O
15161,1252,the,O
15162,1252,best,O
15163,1252,taiwanese,O
15164,1252,restaurant,O
15165,1252,in,O
15166,1252,town,O
15167,1253,however,O
15168,1253,it,O
15169,1253,is,O
15170,1253,the,O
15171,1253,only,O
15172,1253,taiwanese,O
15173,1253,restaurant,O
15174,1253,in,O
15175,1253,town,O
15176,1254,the,O
15177,1254,food,I
15178,1254,is,O
15179,1254,okay,O
15180,1254,and,O
15181,1254,the,O
15182,1254,prices,O
15183,1254,here,O
15184,1254,are,O
15185,1254,mediocre,O
15186,1255,you,O
15187,1255,cant,O
15188,1255,say,O
15189,1255,its,O
15190,1255,cheap,O
15191,1255,because,O
15192,1255,food,O
15193,1255,is,O
15194,1255,cheaper,O
15195,1255,in,O
15196,1255,chinatown,O
15197,1256,theyre,O
15198,1256,are,O
15199,1256,better,O
15200,1256,taiwanese,O
15201,1256,restaurants,O
15202,1256,and,O
15203,1256,they,O
15204,1256,are,O
15205,1256,located,O
15206,1256,in,O
15207,1256,flushing,O
15208,1256,queens,O
15209,1257,baluchis,O
15210,1257,has,O
15211,1257,solid,O
15212,1257,food,B
15213,1257,and,O
15214,1257,a,B
15215,1257,nice,O
15216,1257,decor,B
15217,1257,at,O
15218,1257,reasonable,O
15219,1257,prices,O
15220,1258,the,O
15221,1258,only,O
15222,1258,problem,O
15223,1258,is,O
15224,1258,that,O
15225,1258,the,O
15226,1258,manager,B
15227,1258,is,O
15228,1258,a,B
15229,1258,complete,O
15230,1258,incompetent,O
15231,1259,he,O
15232,1259,offers,O
15233,1259,subpar,O
15234,1259,service,B
15235,1259,and,O
15236,1259,has,O
15237,1259,no,O
15238,1259,personality,O
15239,1260,in,O
15240,1260,fact,O
15241,1260,it,O
15242,1260,appears,O
15243,1260,he,O
15244,1260,is,O
15245,1260,going,O
15246,1260,to,O
15247,1260,go,O
15248,1260,postal,O
15249,1260,at,O
15250,1260,any,O
15251,1260,moment,O
15252,1261,skip,O
15253,1261,this,O
15254,1261,location,O
15255,1261,and,O
15256,1261,go,O
15257,1261,to,O
15258,1261,the,O
15259,1261,one,O
15260,1261,in,O
15261,1261,soho,O
15262,1262,there,O
15263,1262,is,O
15264,1262,no,O
15265,1262,excuse,O
15266,1262,for,O
15267,1262,such,O
15268,1262,lousy,O
15269,1262,service,B
15270,1263,i,B
15271,1263,have,O
15272,1263,never,O
15273,1263,before,O
15274,1263,eaten,O
15275,1263,40,O
15276,1263,pieces,O
15277,1263,of,O
15278,1263,relatively,O
15279,1263,good,O
15280,1263,nigiri,B
15281,1264,stuffing,O
15282,1264,yourself,O
15283,1264,with,O
15284,1264,japanese,O
15285,1264,food,O
15286,1264,is,O
15287,1264,a,O
15288,1264,rare,O
15289,1264,thing,O
15290,1265,you,O
15291,1265,can,O
15292,1265,do,O
15293,1265,it,O
15294,1265,here,O
15295,1266,20,O
15296,1266,for,O
15297,1266,all,B
15298,1266,you,I
15299,1266,can,I
15300,1266,eat,I
15301,1266,sushi,I
15302,1266,cannot,O
15303,1266,be,O
15304,1266,beaten,O
15305,1267,i,O
15306,1267,went,O
15307,1267,to,O
15308,1267,areo,B
15309,1267,on,O
15310,1267,a,B
15311,1267,sunday,O
15312,1267,afternoon,O
15313,1267,with,O
15314,1267,four,O
15315,1267,of,O
15316,1267,my,O
15317,1267,girlfriends,O
15318,1267,and,O
15319,1267,spent,O
15320,1267,three,O
